100,1391765241673,12.4395755033463,41.8772504798341
100,1391765253045,12.4406333867877,41.8773380230421
100,1391765262006,12.4414541921236,41.8772342241892
100,1391765273382,12.4417387866651,41.8771687954562
100,1391765281666,12.4417387866651,41.8771687954562
100,1391765291674,12.4417387866651,41.8771687954562
100,1391765301676,12.4422490530593,41.8771259879977
100,1391765312343,12.4435531415601,41.8767841774025
100,1391765323021,12.4440021403498,41.876484734979
100,1391765331658,12.4444298928074,41.8761063963155
100,1391765342065,12.4449999191858,41.8757244266913
100,1391765352853,12.4463078276968,41.8747763206275
100,1391765362535,12.4466498840935,41.8744930659299
100,1391765371637,12.4466498840935,41.8744930659299
100,1391765381677,12.4466498840935,41.8744930659299
100,1391765392763,12.4466498840935,41.8744930659299
100,1391765401666,12.4468328951736,41.8743777859942
100,1391765411667,12.4474388237774,41.8739106761414
100,1391765421645,12.4482652255813,41.8732746571201
100,1391765432806,12.4492625277458,41.8724411473669
100,1391765436117,12.4493186334781,41.8723578735048
100,1391765442026,12.4493304935707,41.8723477668954
100,1391765451672,12.4494350426868,41.8722212344818
100,1391765461673,12.4494540373906,41.8721595061476
100,1391765471978,12.4494540373906,41.8721595061476
100,1391765487086,12.4494540373906,41.8721595061476
100,1391765491960,12.4494540373906,41.8721595061476
100,1391765501673,12.4494540373906,41.8721595061476
100,1391765511674,12.4494540373906,41.8721595061476
100,1391765521674,12.4494540373906,41.8721595061476
100,1391765532401,12.4494540373906,41.8721595061476
100,1391765541986,12.4494540373906,41.8721595061476
100,1391765551959,12.4494540373906,41.8721595061476
100,1391765562604,12.4494540373906,41.8721595061476
100,1391765571681,12.4494540373906,41.8721595061476
100,1391765582059,12.4494540373906,41.8721595061476
100,1391765592703,12.4494540373906,41.8721595061476
100,1391765601979,12.4494540373906,41.8721595061476
100,1391765611999,12.4494540373906,41.8721595061476
100,1391765622043,12.4494540373906,41.8721595061476
100,1391765631983,12.4494540373906,41.8721595061476
100,1391765641970,12.4494540373906,41.8721595061476
100,1391765651676,12.4494540373906,41.8721595061476
100,1391765662558,12.4494540373906,41.8721595061476
100,1391765675231,12.4494540373906,41.8721595061476
100,1391765682527,12.4494540373906,41.8721595061476
100,1391765692889,12.4494540373906,41.8721595061476
100,1391765701639,12.4494540373906,41.8721595061476
100,1391765711645,12.4494540373906,41.8721595061476
100,1391765721847,12.4494540373906,41.8721595061476
100,1391765731701,12.4494447570314,41.872148650689
100,1391765741893,12.4494404414327,41.8721369855907
100,1391765751674,12.4494932795255,41.872162458978
100,1391765761660,12.4494462693655,41.8721605547399
100,1391765771709,12.4493601005305,41.8721805072811
100,1391765786917,12.4493346560816,41.8721874104722
100,1391765791976,12.4493176119168,41.8722094637116
100,1391765802022,12.4493511485196,41.872193210544
100,1391765812010,12.4494411006348,41.8721724083591
100,1391765821676,12.4494946547763,41.8721741648304
100,1391765832294,12.4495463669482,41.8722127844568
100,1391765841790,12.4495487784385,41.8722097285355
100,1391765851674,12.4494896938031,41.8721902336044
100,1391765863953,12.449467515224,41.8721805570864
100,1391765871974,12.4494575789644,41.8721740289631
100,1391765881974,12.4493771761304,41.872178666358
100,1391765891676,12.4493638369426,41.872140635107
100,1391765901972,12.4494360384085,41.8721122958521
100,1391765911643,12.4495461790772,41.87211839472
100,1391765922225,12.4494850248033,41.8721581894695
100,1391765932000,12.4494682318126,41.8721535814472
100,1391765941682,12.4494744659365,41.8721394573389
100,1391765951673,12.4494753540718,41.8721464508638
100,1391765961684,12.4494611497841,41.8721113520789
100,1391765972011,12.4493580139136,41.872119654598
100,1391765982028,12.4493317401175,41.8721321964509
100,1391765992165,12.4493800880218,41.872179240548
100,1391766002656,12.4494073042307,41.8721838884685
100,1391766011643,12.4494306836615,41.8721942457384
100,1391766022088,12.4494095774766,41.8721737818355
100,1391766032141,12.4494490999155,41.8721502659587
100,1391766041968,12.4494516240485,41.8721372134377
100,1391766052061,12.4494316903964,41.8721323749647
100,1391766061682,12.4494467579655,41.8721827110966
100,1391766075716,12.4494516772364,41.8721680000301
100,1391766081684,12.4494464655805,41.8721813468983
100,1391766092096,12.4494328310697,41.8722092636162
100,1391766102097,12.449438491177,41.8722133036737
100,1391766112817,12.4494784097156,41.8721868440627
100,1391766122000,12.4495068394382,41.8721987688285
100,1391766131685,12.449504751183,41.8722011453767
100,1391766141683,12.4494590849487,41.8722180671299
100,1391766151684,12.4494285989808,41.8722322305217
100,1391766162337,12.4494436367757,41.8722066290328
100,1391766171675,12.4494263606335,41.8721979486379
100,1391766181659,12.4494456904486,41.872193674602
100,1391766191675,12.449453308147,41.8721617103837
100,1391766206611,12.4494334677947,41.8721982477467
100,1391766211998,12.4494752669725,41.8722127603038
